"Date","Price","Open","High","Low","Vol.","Change %"
"19/07/2022","3.5688","3.5638","3.6051","3.4571","37.32K","-0.54%"
"18/07/2022","3.5881","3.6267","3.6835","3.5397","34.82K","-0.80%"
"15/07/2022","3.6169","3.5676","3.6560","3.5104","28.42K","1.50%"
"14/07/2022","3.5635","3.6092","3.6354","3.4198","32.14K","-0.50%"
"13/07/2022","3.5813","3.5572","3.6540","3.5195","33.15K","0.40%"
"12/07/2022","3.5671","3.6713","3.6943","3.5002","31.24K","-3.17%"
"11/07/2022","3.6838","3.6082","3.7171","3.5465","37.35K","2.49%"
"08/07/2022","3.5943","3.6033","3.6237","3.4712","39.53K","0.01%"
"07/07/2022","3.5939","3.3607","3.6294","3.3094","41.56K","7.39%"
"06/07/2022","3.3466","3.5672","3.5989","3.2946","41.16K","-5.49%"
"05/07/2022","3.5410","3.8699","3.9070","3.5045","47.55K","-10.46%"
"04/07/2022","3.9546","3.9626","3.9856","3.8616","","-0.19%"
"03/07/2022","3.9623","3.9475","3.9678","3.9466","","2.62%"
"01/07/2022","3.8612","3.7914","3.9461","3.7433","30.70K","0.80%"
"30/06/2022","3.8305","3.9514","4.0016","3.7448","47.69K","-3.18%"
"29/06/2022","3.9563","4.1145","4.1579","3.9335","53.33K","-3.85%"
"28/06/2022","4.1147","4.1600","4.2210","3.9482","56.57K","-0.11%"
"27/06/2022","4.1192","4.2229","4.2585","4.1092","50.73K","-2.96%"
"24/06/2022","4.2448","4.2080","4.2752","4.1769","38.79K","0.66%"
"23/06/2022","4.2170","4.2495","4.3039","4.1510","43.35K","-1.49%"
"22/06/2022","4.2808","4.2526","4.2904","4.0971","47.78K","1.17%"
"21/06/2022","4.2313","4.2123","4.4053","4.1799","50.93K","-5.71%"
"20/06/2022","4.4874","4.3819","4.4893","4.3111","","2.41%"
"19/06/2022","4.3819","4.3835","4.3980","4.3793","","4.11%"
"17/06/2022","4.2091","4.4126","4.4898","4.1702","49.27K","-4.73%"
"16/06/2022","4.4181","4.3762","4.4300","4.2764","33.68K","0.39%"
"15/06/2022","4.4008","4.2620","4.4573","4.2256","47.08K","3.18%"
"14/06/2022","4.2653","4.1697","4.3361","4.1430","38.11K","2.08%"
"13/06/2022","4.1785","4.2594","4.2675","4.0924","40.76K","-1.87%"
"10/06/2022","4.2582","4.3121","4.3993","4.2127","30.78K","-1.10%"
"09/06/2022","4.3056","4.2379","4.3560","4.1633","44.52K","2.03%"
"08/06/2022","4.2198","4.2138","4.2471","4.1794","47.06K","0.29%"
"07/06/2022","4.2075","4.2450","4.2675","4.1400","48.68K","-0.51%"
"06/06/2022","4.2292","4.2170","4.2725","4.1375","38.73K","1.79%"
"03/06/2022","4.1549","4.1397","4.2200","4.0740","35.20K","1.30%"
"02/06/2022","4.1017","4.0465","4.1566","3.9225","42.52K","1.73%"
"01/06/2022","4.0319","3.9198","4.0585","3.8833","38.28K","2.46%"
"31/05/2022","3.9350","3.9265","4.1647","3.9010","59.41K","-1.29%"
"30/05/2022","3.9863","3.9244","3.9913","3.9011","","1.57%"
"29/05/2022","3.9245","3.9120","3.9245","3.9092","","0.49%"
"27/05/2022","3.9053","3.8692","3.9220","3.8028","40.87K","1.42%"
"26/05/2022","3.8505","3.7516","3.8768","3.7413","36.98K","2.70%"
"25/05/2022","3.7491","3.6576","3.7704","3.6463","48.04K","2.59%"
"24/05/2022","3.6543","3.6497","3.7150","3.5765","42.65K","0.30%"
"23/05/2022","3.6434","3.6236","3.6734","3.5752","36.75K","0.60%"
"20/05/2022","3.6218","3.6672","3.6914","3.6161","31.34K","-1.24%"
"19/05/2022","3.6671","3.5606","3.6764","3.4274","38.95K","2.74%"
"18/05/2022","3.5693","3.7065","3.7344","3.5255","46.80K","-3.34%"
"17/05/2022","3.6928","3.7714","3.8324","3.6747","42.49K","-2.15%"
"16/05/2022","3.7738","3.7739","3.8010","3.6802","33.77K","0.35%"
"13/05/2022","3.7608","3.7393","3.8242","3.7184","30.00K","0.66%"
"12/05/2022","3.7363","3.7693","3.7883","3.6165","39.12K","-0.49%"
"11/05/2022","3.7546","3.6715","3.8150","3.6649","45.88K","2.05%"
"10/05/2022","3.6793","3.6391","3.7334","3.5786","39.93K","0.70%"
"09/05/2022","3.6539","3.8254","3.8303","3.6167","42.60K","-3.56%"
"06/05/2022","3.7888","3.8345","3.8618","3.7396","44.72K","-0.83%"
"05/05/2022","3.8204","3.8877","3.9282","3.7914","42.22K","-1.59%"
"04/05/2022","3.8822","3.7504","3.9111","3.7504","32.24K","3.77%"
"03/05/2022","3.7413","3.8574","3.8701","3.6947","37.90K","-2.35%"
"02/05/2022","3.8314","3.6726","3.8846","3.6207","27.67K","-4.63%"
"29/04/2022","4.0172","3.9997","4.1771","3.9779","42.61K","0.22%"
"28/04/2022","4.0084","3.9468","4.0390","3.8837","47.99K","1.76%"
"27/04/2022","3.9391","3.8256","3.9607","3.7453","39.46K","3.19%"
"26/04/2022","3.8173","3.6992","3.8654","3.6258","51.28K","4.47%"
"25/04/2022","3.6541","3.6255","3.6875","3.4818","40.68K","0.50%"
"22/04/2022","3.6358","3.6361","3.6793","3.5583","35.66K","0.25%"
"21/04/2022","3.6267","3.6649","3.7014","3.5676","39.08K","-1.11%"
"20/04/2022","3.6674","3.5815","3.6832","3.5670","39.35K","2.52%"
"19/04/2022","3.5772","3.6471","3.6680","3.5033","31.17K","-1.82%"
"18/04/2022","3.6435","3.6871","3.7500","3.5813","30.56K","-0.02%"
"14/04/2022","3.6442","3.5857","3.6989","3.4740","34.98K","3.30%"
"13/04/2022","3.5277","3.3477","3.5807","3.3141","42.49K","6.00%"
"12/04/2022","3.3280","3.1700","3.3499","3.1623","32.73K","5.92%"
"11/04/2022","3.1420","3.2100","3.2267","3.0979","27.29K","-1.77%"
"08/04/2022","3.1985","3.1910","3.2136","3.1225","29.53K","1.77%"
"07/04/2022","3.1428","3.2075","3.2366","3.0583","36.13K","-0.75%"
"06/04/2022","3.1665","3.2724","3.3578","3.1514","25.30K","-3.41%"
"05/04/2022","3.2784","3.3478","3.3914","3.2231","27.55K","-1.45%"
"04/04/2022","3.3265","3.2145","3.3729","3.2145","22.90K","3.16%"
"01/04/2022","3.2245","3.2349","3.2653","3.1379","26.15K","-4.06%"
"31/03/2022","3.3609","3.4500","3.4790","3.2865","34.71K","-2.78%"
"30/03/2022","3.4570","3.4280","3.5687","3.3800","38.05K","2.00%"
"29/03/2022","3.3892","3.3803","3.5374","3.2114","39.89K","-1.85%"
"28/03/2022","3.4532","3.7465","3.7465","3.3451","43.03K","-7.94%"
"25/03/2022","3.7512","3.7990","3.8446","3.6097","43.70K","-1.36%"
"24/03/2022","3.8030","3.7826","3.8570","3.7183","41.48K","-0.37%"
"23/03/2022","3.8173","3.5555","3.8304","3.5460","38.99K","6.16%"
"22/03/2022","3.5958","3.5452","3.6157","3.4055","33.53K","1.72%"
"21/03/2022","3.5350","3.3971","3.6148","3.3704","35.36K","4.52%"
"18/03/2022","3.3821","3.3008","3.4050","3.2519","26.01K","2.68%"
"17/03/2022","3.2937","3.0301","3.3555","2.9949","28.90K","10.86%"
"16/03/2022","2.9710","2.9389","3.0730","2.9039","26.65K","0.86%"
"15/03/2022","2.9458","3.1252","3.1307","2.8635","31.41K","-6.53%"
"14/03/2022","3.1516","3.2880","3.3081","3.0916","24.09K","-4.30%"
"11/03/2022","3.2931","3.1986","3.3941","3.0714","33.94K","3.05%"
"10/03/2022","3.1957","3.4040","3.6442","3.1830","49.01K","-4.16%"
"09/03/2022","3.3344","4.3000","4.3138","3.1957","66.68K","-19.37%"
"08/03/2022","4.1355","3.7650","4.2135","3.6838","61.48K","11.53%"
"07/03/2022","3.7080","3.6050","4.0048","3.6039","49.19K","3.76%"
"04/03/2022","3.5736","3.3268","3.5910","3.2773","44.89K","7.35%"
"03/03/2022","3.3289","3.3554","3.6166","3.2231","37.42K","0.15%"
"02/03/2022","3.3238","3.1239","3.4117","3.0868","60.82K","9.40%"
"01/03/2022","3.0381","2.8533","3.1068","2.8450","49.03K","3.64%"
"28/02/2022","2.9313","2.8531","2.9811","2.8505","65.19K","4.47%"
"25/02/2022","2.8058","2.8572","2.9308","2.7687","82.63K","-1.71%"
"24/02/2022","2.8547","2.8072","3.0064","2.8015","97.46K","2.19%"
"23/02/2022","2.7934","2.7779","2.8285","2.7521","73.54K","0.10%"
"22/02/2022","2.7905","2.7670","2.8695","2.7237","83.05K","-0.62%"
"21/02/2022","2.8078","2.7834","2.8251","2.7253","","0.88%"
"20/02/2022","2.7832","2.7833","2.7889","2.7821","","1.23%"
"18/02/2022","2.7493","2.7384","2.7675","2.6728","75.58K","0.36%"
"17/02/2022","2.7395","2.7288","2.7810","2.7017","81.69K","-1.81%"
"16/02/2022","2.7901","2.7707","2.8173","2.7007","87.93K","0.93%"
"15/02/2022","2.7643","2.8274","2.8427","2.7250","55.96K","-3.02%"
"14/02/2022","2.8505","2.8202","2.8543","2.7643","50.06K","1.69%"
"11/02/2022","2.8031","2.7257","2.8301","2.7042","66.79K","2.77%"
"10/02/2022","2.7276","2.7301","2.7657","2.7058","51.48K","0.04%"
"09/02/2022","2.7264","2.7071","2.7365","2.6754","56.51K","1.07%"
"08/02/2022","2.6976","2.7537","2.7597","2.6641","79.51K","-1.95%"
"07/02/2022","2.7513","2.7631","2.7939","2.7393","69.77K","-0.32%"
"04/02/2022","2.7601","2.7141","2.7855","2.7112","56.99K","1.46%"
"03/02/2022","2.7204","2.6632","2.7240","2.6425","67.38K","1.78%"
"02/02/2022","2.6727","2.6605","2.6897","2.6387","42.82K","0.73%"
"01/02/2022","2.6534","2.6400","2.6648","2.5923","53.72K","-2.29%"
"31/01/2022","2.7157","2.7269","2.7573","2.6928","65.07K","0.12%"
"28/01/2022","2.7124","2.7500","2.7754","2.7038","89.39K","-0.19%"
"27/01/2022","2.7175","2.6884","2.7551","2.6710","103.02K","0.95%"
"26/01/2022","2.6919","2.6274","2.7051","2.6229","100.39K","2.38%"
"25/01/2022","2.6292","2.6064","2.6313","2.5770","99.80K","1.69%"
"24/01/2022","2.5854","2.6313","2.6610","2.5616","91.48K","-1.97%"
"21/01/2022","2.6373","2.6010","2.6434","2.5565","84.62K","0.34%"
"20/01/2022","2.6284","2.6175","2.6494","2.5921","97.43K","-0.30%"
"19/01/2022","2.6364","2.6534","2.6662","2.6105","75.32K","0.63%"
"18/01/2022","2.6200","2.5915","2.6555","2.5850","100.76K","-1.70%"
"17/01/2022","2.6652","2.6491","2.6755","2.6350","","0.60%"
"16/01/2022","2.6494","2.6471","2.6540","2.6471","","2.45%"
"14/01/2022","2.5860","2.5487","2.5937","2.5478","76.12K","1.14%"
"13/01/2022","2.5568","2.5492","2.5667","2.5275","81.54K","0.51%"
"12/01/2022","2.5437","2.5193","2.5591","2.5157","82.98K","0.88%"
"11/01/2022","2.5216","2.4497","2.5288","2.4473","67.31K","3.01%"
"10/01/2022","2.4478","2.4577","2.4844","2.4403","64.38K","-0.11%"
"07/01/2022","2.4506","2.4490","2.4712","2.4381","41.14K","0.05%"
"06/01/2022","2.4493","2.3991","2.4681","2.3867","47.90K","1.24%"
"05/01/2022","2.4192","2.3890","2.4350","2.3766","43.89K","1.34%"
"04/01/2022","2.3872","2.3399","2.3934","2.3343","40.21K","2.01%"
"03/01/2022","2.3401","2.3141","2.3549","2.2977","24.13K","0.64%"
"31/12/2021","2.3253","2.3730","2.3871","2.3155","37.98K","-2.56%"
"30/12/2021","2.3863","2.3696","2.3950","2.3519","41.75K","0.81%"
"29/12/2021","2.3672","2.3641","2.3946","2.3392","44.96K","0.26%"
"28/12/2021","2.3610","2.3507","2.3892","2.3391","43.17K","0.69%"
"27/12/2021","2.3449","2.3124","2.3665","2.2865","39.35K","0.93%"
"23/12/2021","2.3234","2.3064","2.3280","2.2813","52.49K","1.05%"
"22/12/2021","2.2992","2.2547","2.3067","2.2406","50.03K","2.12%"
"21/12/2021","2.2514","2.1855","2.2593","2.1659","49.94K","3.80%"
"20/12/2021","2.1689","2.2090","2.2112","2.1045","50.44K","-2.13%"
"17/12/2021","2.2162","2.2516","2.2595","2.1932","41.23K","-2.06%"
"16/12/2021","2.2628","2.2334","2.2737","2.2218","35.22K","2.07%"
"15/12/2021","2.2169","2.2071","2.2359","2.1847","36.99K","0.09%"
"14/12/2021","2.2148","2.2271","2.2501","2.1829","35.40K","-0.63%"
"13/12/2021","2.2288","2.2577","2.2778","2.2267","32.51K","-0.76%"
"10/12/2021","2.2458","2.2314","2.2658","2.2250","24.10K","0.11%"
"09/12/2021","2.2434","2.2584","2.2782","2.2253","34.90K","-0.52%"
"08/12/2021","2.2551","2.2280","2.2661","2.2062","28.63K","1.69%"
"07/12/2021","2.2176","2.1715","2.2297","2.1677","39.35K","2.54%"
"06/12/2021","2.1627","2.1005","2.1797","2.1005","27.77K","3.52%"
"03/12/2021","2.0891","2.1042","2.1503","2.0717","35.72K","-0.13%"
"02/12/2021","2.0919","2.0721","2.1213","1.9974","38.97K","1.19%"
"01/12/2021","2.0674","2.0805","2.1475","2.0500","29.47K","0.34%"
"30/11/2021","2.0603","2.1450","2.1738","2.0201","73.47K","-4.09%"
"29/11/2021","2.1482","2.1055","2.2278","2.1055","88.28K","2.75%"
"26/11/2021","2.0907","2.3749","2.3816","2.0843","90.66K","-11.46%"
"25/11/2021","2.3613","2.3788","2.3847","2.3599","","-0.76%"
"24/11/2021","2.3794","2.3851","2.4047","2.3707","70.42K","-0.12%"
"23/11/2021","2.3823","2.3193","2.3919","2.2915","78.26K","2.50%"
"22/11/2021","2.3242","2.2818","2.3354","2.2569","90.98K","1.61%"
"19/11/2021","2.2874","2.3772","2.4017","2.2627","106.48K","-3.76%"
"18/11/2021","2.3767","2.3634","2.3850","2.3345","62.06K","0.86%"
"17/11/2021","2.3564","2.4161","2.4217","2.3469","62.20K","-2.69%"
"16/11/2021","2.4216","2.3940","2.4334","2.3822","50.21K","1.37%"
"15/11/2021","2.3888","2.3945","2.4057","2.3427","54.13K","-0.24%"
"12/11/2021","2.3946","2.4214","2.4284","2.3736","52.33K","-1.66%"
"11/11/2021","2.4349","2.4344","2.4541","2.4000","61.82K","-0.14%"
"10/11/2021","2.4383","2.5025","2.5136","2.4213","41.31K","-2.23%"
"09/11/2021","2.4940","2.4611","2.5010","2.4461","43.07K","1.64%"
"08/11/2021","2.4537","2.4352","2.4719","2.4352","37.71K","0.48%"
"05/11/2021","2.4421","2.4026","2.4596","2.3888","33.97K","2.07%"
"04/11/2021","2.3925","2.4064","2.4889","2.3838","30.27K","-1.16%"
"03/11/2021","2.4206","2.4694","2.4799","2.3981","29.51K","-2.93%"
"02/11/2021","2.4937","2.4907","2.5023","2.4494","41.18K","0.23%"
"01/11/2021","2.4879","2.4627","2.4989","2.4476","22.34K","0.37%"
"29/10/2021","2.4787","2.4915","2.5059","2.4534","64.10K","-0.25%"
"28/10/2021","2.4848","2.4969","2.5008","2.4428","80.29K","-0.85%"
"27/10/2021","2.5062","2.5575","2.5610","2.4862","77.94K","-2.43%"
"26/10/2021","2.5685","2.5580","2.5708","2.5389","74.99K","0.44%"
"25/10/2021","2.5572","2.5353","2.5728","2.5311","58.70K","1.03%"
"22/10/2021","2.5312","2.5442","2.5600","2.5181","69.71K","-0.37%"
"21/10/2021","2.5407","2.5810","2.5879","2.5076","63.21K","-1.67%"
"20/10/2021","2.5838","2.5569","2.5849","2.5090","74.99K","1.26%"
"19/10/2021","2.5517","2.5259","2.5593","2.5010","76.41K","0.43%"
"18/10/2021","2.5408","2.5598","2.5983","2.5256","71.74K","-0.91%"
"15/10/2021","2.5641","2.5548","2.5873","2.5477","75.05K","0.56%"
"14/10/2021","2.5498","2.5158","2.5572","2.5094","49.01K","1.54%"
"13/10/2021","2.5112","2.4960","2.5197","2.4663","52.27K","0.40%"
"12/10/2021","2.5012","2.5056","2.5195","2.4755","66.46K","-0.18%"
"11/10/2021","2.5058","2.4788","2.5285","2.4683","47.47K","1.67%"
"08/10/2021","2.4646","2.4626","2.4939","2.4559","52.32K","0.50%"
"07/10/2021","2.4523","2.4303","2.4647","2.3678","55.89K","0.73%"
